Lowest energy data for each cycleCycle	Lowest_Energy_REU
7261 	 30.084 
7262 	 30.084 
7263 	 30.084 
7264 	 30.084 
7265 	 30.084 
7266 	 30.084 
7267 	 30.084 
7268 	 30.084 
7269 	 30.084 
7270 	 30.084 
7271 	 30.084 
7272 	 30.084 
7273 	 30.084 
7274 	 30.084 
7275 	 30.084 
7276 	 30.084 
7277 	 30.084 
7278 	 30.084 
7279 	 30.084 
7280 	 30.084 
7281 	 30.084 
7282 	 30.084 
7283 	 30.084 
7284 	 30.084 
7285 	 30.084 
7286 	 30.084 
7287 	 30.084 
7288 	 30.084 
7289 	 30.084 
7290 	 30.084 
7291 	 30.084 
7292 	 30.084 
7293 	 30.084 
7294 	 30.084 
7295 	 30.084 
7296 	 30.084 
7297 	 30.084 
7298 	 30.084 
7299 	 30.084 
7300 	 30.084 
7301 	 30.084 
7302 	 30.084 
7303 	 30.084 
7304 	 30.084 
7305 	 30.084 
7306 	 30.084 
7307 	 30.084 
7308 	 30.084 
7309 	 30.084 
7310 	 30.084 
7311 	 30.084 
7312 	 30.084 
7313 	 30.084 
7314 	 30.084 
7315 	 30.084 
7316 	 30.084 
7317 	 30.084 
7318 	 30.084 
7319 	 30.084 
7320 	 30.084 
7321 	 30.084 
7322 	 30.084 
7323 	 30.084 
7324 	 30.084 
7325 	 30.084 
7326 	 30.084 
7327 	 30.084 
7328 	 30.084 
7329 	 30.084 
7330 	 30.084 
7331 	 30.084 
7332 	 30.084 
7333 	 30.084 
7334 	 30.084 
7335 	 30.084 
7336 	 28.633 
7337 	 28.633 
7338 	 28.633 
7339 	 28.633 
7340 	 28.633 
7341 	 28.633 
7342 	 28.633 
7343 	 28.633 
7344 	 28.633 
7345 	 28.633 
7346 	 28.633 
7347 	 28.633 
7348 	 28.633 
7349 	 28.633 
7350 	 28.633 
7351 	 28.633 
7352 	 28.633 
7353 	 28.633 
7354 	 28.633 
7355 	 28.633 
7356 	 28.633 
7357 	 28.633 
7358 	 28.633 
7359 	 28.633 
7360 	 28.633 
7361 	 28.633 
7362 	 28.633 
7363 	 28.633 
7364 	 28.633 
7365 	 28.633 
7366 	 28.633 
7367 	 28.633 
7368 	 28.633 
7369 	 28.633 
7370 	 28.633 
7371 	 28.633 
7372 	 28.633 
7373 	 28.633 
7374 	 28.633 
7375 	 28.633 
7376 	 28.633 
7377 	 28.633 
7378 	 28.633 
7379 	 28.633 
7380 	 28.633 
7381 	 28.633 
7382 	 28.633 
7383 	 28.633 
7384 	 28.633 
7385 	 28.633 
7386 	 28.633 
7387 	 28.633 
7388 	 28.633 
7389 	 28.633 
7390 	 28.633 
7391 	 28.633 
7392 	 28.633 
7393 	 28.633 
7394 	 28.633 
7395 	 28.633 
7396 	 28.633 
7397 	 28.633 
7398 	 28.633 
7399 	 28.633 
7400 	 28.633 
7401 	 28.633 
7402 	 28.633 
7403 	 28.633 
7404 	 28.633 
7405 	 28.633 
7406 	 28.633 
7407 	 28.633 
7408 	 28.633 
7409 	 28.633 
7410 	 28.633 
7411 	 28.633 
7412 	 28.633 
7413 	 28.633 
7414 	 28.633 
7415 	 28.633 
7416 	 28.633 
7417 	 28.633 
7418 	 28.633 
7419 	 28.633 
7420 	 28.633 
7421 	 28.633 
7422 	 28.633 
7423 	 28.633 
7424 	 28.633 
7425 	 28.633 
7426 	 28.633 
7427 	 28.633 
7428 	 28.633 
7429 	 28.633 
7430 	 28.633 
7431 	 28.633 
7432 	 28.633 
7433 	 28.633 
7434 	 28.633 
7435 	 28.633 
7436 	 28.633 
7437 	 28.633 
7438 	 28.633 
7439 	 28.633 
7440 	 28.633 
7441 	 28.633 
7442 	 28.633 
7443 	 28.633 
7444 	 28.633 
7445 	 28.633 
7446 	 28.633 
7447 	 28.633 
7448 	 28.633 
7449 	 28.633 
7450 	 28.633 
7451 	 28.633 
7452 	 28.633 
7453 	 28.633 
7454 	 28.633 
7455 	 28.633 
7456 	 28.633 
7457 	 28.633 
7458 	 28.633 
7459 	 28.633 
7460 	 28.633 
7461 	 28.633 
7462 	 28.633 
7463 	 28.633 
7464 	 28.633 
7465 	 28.633 
7466 	 28.633 
7467 	 28.633 
7468 	 28.633 
7469 	 28.633 
7470 	 28.633 
7471 	 28.633 
7472 	 28.633 
7473 	 28.633 
7474 	 28.633 
7475 	 28.633 
7476 	 28.633 
7477 	 28.633 
7478 	 28.633 
7479 	 28.633 
7480 	 28.633 
7481 	 28.633 
7482 	 28.633 
7483 	 28.633 
7484 	 28.633 
7485 	 28.633 
7486 	 28.633 
7487 	 28.633 
7488 	 28.633 
7489 	 28.633 
7490 	 28.633 
7491 	 28.633 
7492 	 28.633 
7493 	 28.633 
7494 	 28.633 
7495 	 28.633 
7496 	 28.633 
7497 	 28.633 
7498 	 28.633 
7499 	 28.633 
7500 	 28.633 
7501 	 28.633 
7502 	 28.633 
7503 	 28.633 
7504 	 28.633 
7505 	 28.633 
7506 	 28.633 
7507 	 28.633 
7508 	 28.633 
7509 	 28.633 
7510 	 28.633 
7511 	 28.633 
7512 	 28.633 
7513 	 28.633 
7514 	 28.633 
7515 	 28.633 
7516 	 28.633 
7517 	 28.633 
7518 	 28.633 
7519 	 28.633 
7520 	 28.633 
7521 	 28.633 
7522 	 28.633 
7523 	 28.633 
7524 	 28.633 
7525 	 28.633 
7526 	 28.633 
7527 	 28.633 
7528 	 28.633 
7529 	 28.633 
7530 	 28.633 
7531 	 28.633 
7532 	 28.633 
7533 	 28.633 
7534 	 28.633 
7535 	 28.633 
7536 	 28.633 
7537 	 28.633 
7538 	 28.633 
7539 	 28.633 
7540 	 28.633 
7541 	 28.633 
7542 	 28.633 
7543 	 28.633 
7544 	 28.633 
7545 	 28.633 
7546 	 28.633 
7547 	 28.633 
7548 	 28.633 
7549 	 28.633 
7550 	 28.633 
7551 	 28.633 
7552 	 28.633 
7553 	 28.633 
7554 	 28.633 
7555 	 28.633 
7556 	 28.633 
7557 	 28.633 
7558 	 28.633 
7559 	 28.633 
7560 	 28.633 
7561 	 28.633 
7562 	 28.633 
7563 	 28.633 
7564 	 28.633 
7565 	 28.633 
7566 	 28.633 
7567 	 28.633 
7568 	 28.633 
7569 	 28.633 
7570 	 28.633 
7571 	 28.633 
7572 	 28.633 
7573 	 28.633 
7574 	 28.633 
7575 	 28.633 
7576 	 28.633 
7577 	 28.633 
7578 	 28.633 
7579 	 28.633 
7580 	 28.633 
7581 	 28.633 
7582 	 28.633 
7583 	 28.633 
7584 	 28.633 
7585 	 28.633 
7586 	 28.633 
7587 	 28.633 
7588 	 28.633 
7589 	 28.633 
7590 	 28.633 
7591 	 28.633 
7592 	 28.633 
7593 	 28.633 
7594 	 28.633 
7595 	 28.633 
7596 	 28.633 
7597 	 28.633 
7598 	 28.633 
7599 	 28.633 
7600 	 28.633 
7601 	 28.633 
7602 	 28.633 
7603 	 28.633 
7604 	 28.633 
7605 	 28.633 
7606 	 28.633 
7607 	 28.633 
7608 	 28.633 
7609 	 28.633 
7610 	 28.633 
7611 	 28.633 
7612 	 28.633 
7613 	 28.633 
7614 	 28.633 
7615 	 28.633 
7616 	 28.633 
7617 	 28.633 
7618 	 28.633 
7619 	 28.633 
7620 	 28.633 
7621 	 28.633 
7622 	 28.633 
7623 	 28.633 
7624 	 28.633 
7625 	 28.633 
7626 	 28.633 
7627 	 28.633 
7628 	 28.633 
7629 	 28.633 
7630 	 28.633 
7631 	 28.633 
7632 	 28.633 
7633 	 28.633 
7634 	 28.633 
7635 	 28.633 
7636 	 28.633 
7637 	 28.633 
7638 	 28.633 
7639 	 28.633 
7640 	 28.633 
7641 	 28.633 
7642 	 28.633 
7643 	 28.633 
7644 	 28.633 
7645 	 28.633 
7646 	 28.633 
7647 	 28.633 
7648 	 28.633 
7649 	 28.633 
7650 	 28.633 
7651 	 28.633 
7652 	 28.633 
7653 	 28.633 
7654 	 28.633 
7655 	 28.633 
7656 	 28.633 
7657 	 28.633 
7658 	 28.633 
7659 	 28.633 
7660 	 28.633 
7661 	 28.633 
7662 	 28.633 
7663 	 28.633 
7664 	 28.633 
7665 	 28.633 
7666 	 28.633 
7667 	 28.633 
7668 	 28.633 
7669 	 28.633 
7670 	 28.633 
7671 	 28.633 
7672 	 28.633 
7673 	 28.633 
7674 	 28.633 
7675 	 28.633 
7676 	 28.633 
7677 	 28.633 
7678 	 28.633 
7679 	 28.633 
7680 	 28.633 
7681 	 28.633 
7682 	 28.633 
7683 	 28.633 
7684 	 28.633 
7685 	 28.633 
7686 	 28.633 
7687 	 28.633 
7688 	 28.633 
7689 	 28.633 
7690 	 28.633 
7691 	 28.633 
7692 	 28.633 
7693 	 28.633 
7694 	 28.633 
7695 	 28.633 
7696 	 28.633 
7697 	 28.633 
7698 	 28.633 
7699 	 28.633 
7700 	 28.633 
7701 	 28.633 
7702 	 28.633 
7703 	 28.633 
7704 	 28.633 
7705 	 28.633 
7706 	 28.633 
7707 	 28.633 
7708 	 28.633 
7709 	 28.633 
7710 	 28.633 
7711 	 28.633 
7712 	 28.633 
7713 	 28.633 
7714 	 28.633 
7715 	 28.633 
7716 	 28.633 
7717 	 28.633 
7718 	 28.633 
7719 	 28.633 
7720 	 28.633 
7721 	 28.633 
7722 	 28.633 
7723 	 28.633 
7724 	 28.633 
7725 	 28.633 
7726 	 28.633 
7727 	 28.633 
7728 	 28.633 
7729 	 28.633 
7730 	 28.633 
7731 	 28.633 
7732 	 28.633 
7733 	 28.633 
7734 	 28.633 
7735 	 28.633 
7736 	 28.633 
7737 	 28.633 
7738 	 28.633 
7739 	 28.633 
7740 	 28.633 
7741 	 28.633 
7742 	 28.633 
7743 	 28.633 
7744 	 28.633 
7745 	 28.633 
7746 	 28.633 
7747 	 28.633 
7748 	 28.633 
7749 	 28.633 
7750 	 28.633 
7751 	 28.633 
7752 	 28.633 
7753 	 28.633 
7754 	 28.633 
7755 	 28.633 
7756 	 28.633 
7757 	 28.633 
7758 	 28.633 
7759 	 28.633 
7760 	 28.633 
7761 	 28.633 
7762 	 28.633 
7763 	 28.633 
7764 	 28.633 
7765 	 28.633 
7766 	 28.633 
7767 	 28.633 
7768 	 28.633 
7769 	 28.633 
7770 	 28.633 
7771 	 28.633 
7772 	 28.633 
7773 	 28.633 
7774 	 28.633 
7775 	 28.633 
7776 	 28.633 
7777 	 28.633 
7778 	 28.633 
7779 	 28.633 
7780 	 28.633 
7781 	 28.633 
7782 	 28.633 
7783 	 28.633 
7784 	 28.633 
7785 	 28.633 
7786 	 28.633 
7787 	 28.633 
7788 	 28.633 
7789 	 28.633 
7790 	 28.633 
7791 	 28.633 
7792 	 28.633 
7793 	 28.633 
7794 	 28.633 
7795 	 28.633 
7796 	 28.633 
7797 	 28.633 
7798 	 28.633 
7799 	 28.633 
7800 	 28.633 
7801 	 28.633 
7802 	 28.633 
7803 	 28.633 
7804 	 28.633 
7805 	 28.633 
7806 	 28.633 
7807 	 28.633 
7808 	 28.633 
7809 	 28.633 
7810 	 28.633 
7811 	 28.633 
7812 	 28.633 
7813 	 28.633 
7814 	 28.633 
7815 	 28.633 
7816 	 28.633 
7817 	 28.633 
7818 	 28.633 
7819 	 28.633 
7820 	 28.633 
7821 	 28.633 
7822 	 28.633 
7823 	 28.633 
7824 	 28.633 
7825 	 28.633 
7826 	 28.633 
7827 	 28.633 
7828 	 28.633 
7829 	 28.633 
7830 	 28.633 
7831 	 28.633 
7832 	 28.633 
7833 	 28.633 
7834 	 28.633 
7835 	 28.633 
7836 	 28.633 
7837 	 28.633 
7838 	 28.633 
7839 	 28.633 
7840 	 28.633 
7841 	 28.633 
7842 	 28.633 
7843 	 28.633 
7844 	 28.633 
7845 	 28.633 
7846 	 28.633 
7847 	 28.633 
7848 	 28.633 
7849 	 28.633 
7850 	 28.633 
7851 	 28.633 
7852 	 28.633 
7853 	 28.633 
7854 	 28.633 
7855 	 28.633 
7856 	 28.633 
7857 	 28.633 
7858 	 28.633 
7859 	 28.633 
7860 	 28.633 
7861 	 28.633 
7862 	 28.633 
7863 	 28.633 
7864 	 28.633 
7865 	 28.633 
7866 	 28.633 
7867 	 28.633 
7868 	 28.633 
7869 	 28.633 
7870 	 28.633 
7871 	 28.633 
7872 	 28.633 
7873 	 28.633 
7874 	 28.633 
7875 	 28.633 
7876 	 28.633 
7877 	 28.633 
7878 	 28.633 
7879 	 28.633 
7880 	 28.633 
7881 	 28.633 
7882 	 28.633 
7883 	 28.633 
7884 	 28.633 
7885 	 28.633 
7886 	 28.633 
7887 	 28.633 
7888 	 28.633 
7889 	 28.633 
7890 	 28.633 
7891 	 28.633 
7892 	 28.633 
7893 	 28.633 
7894 	 28.633 
7895 	 28.633 
7896 	 28.633 
7897 	 28.633 
7898 	 28.633 
7899 	 28.633 
7900 	 28.633 
7901 	 28.633 
7902 	 28.633 
7903 	 28.633 
7904 	 28.633 
7905 	 28.633 
7906 	 28.633 
7907 	 28.633 
7908 	 28.633 
7909 	 28.633 
7910 	 28.633 
7911 	 28.633 
7912 	 28.633 
7913 	 28.633 
7914 	 28.633 
7915 	 28.633 
7916 	 28.633 
7917 	 28.633 
7918 	 28.633 
7919 	 28.633 
7920 	 28.633 
7921 	 28.633 
7922 	 28.633 
7923 	 28.633 
7924 	 28.633 
7925 	 28.633 
7926 	 28.633 
7927 	 28.633 
7928 	 28.633 
7929 	 28.633 
7930 	 28.633 
7931 	 28.633 
7932 	 28.633 
7933 	 28.633 
7934 	 28.633 
7935 	 28.633 
7936 	 28.633 
7937 	 28.633 
7938 	 28.633 
7939 	 28.633 
7940 	 28.633 
7941 	 28.633 
7942 	 28.633 
7943 	 28.633 
7944 	 28.633 
7945 	 28.633 
7946 	 28.633 
7947 	 28.633 
7948 	 28.633 
7949 	 28.633 
7950 	 28.633 
7951 	 28.633 
7952 	 28.633 
7953 	 28.633 
7954 	 28.633 
7955 	 28.633 
7956 	 28.633 
7957 	 28.633 
7958 	 28.633 
7959 	 28.633 
7960 	 28.633 
7961 	 28.633 
7962 	 28.633 
7963 	 28.633 
7964 	 28.633 
7965 	 28.633 
7966 	 28.633 
7967 	 28.633 
7968 	 28.633 
7969 	 28.633 
7970 	 28.633 
7971 	 28.633 
7972 	 28.633 
7973 	 28.633 
7974 	 28.633 
7975 	 28.633 
7976 	 28.633 
7977 	 28.633 
7978 	 28.633 
7979 	 28.633 
7980 	 28.633 
7981 	 28.633 
7982 	 28.633 
7983 	 28.633 
7984 	 28.633 
7985 	 28.633 
7986 	 28.633 
7987 	 28.633 
7988 	 28.633 
7989 	 28.633 
7990 	 28.633 
7991 	 28.633 
7992 	 28.633 
7993 	 28.633 
7994 	 28.633 
7995 	 28.633 
7996 	 28.633 
7997 	 28.633 
7998 	 28.633 
7999 	 28.633 
8000 	 28.633 
8001 	 28.633 
8002 	 28.633 
8003 	 28.633 
8004 	 28.633 
8005 	 28.633 
8006 	 28.633 
8007 	 28.633 
8008 	 28.633 
8009 	 28.633 
8010 	 28.633 
8011 	 28.633 
8012 	 28.633 
8013 	 28.633 
8014 	 28.633 
8015 	 28.633 
8016 	 28.633 
8017 	 28.633 
8018 	 28.633 
8019 	 28.633 
8020 	 28.633 
8021 	 28.633 
8022 	 28.633 
8023 	 28.633 
8024 	 28.633 
8025 	 28.633 
8026 	 28.633 
8027 	 28.633 
8028 	 28.633 
8029 	 28.633 
8030 	 28.633 
8031 	 28.633 
8032 	 28.633 
8033 	 28.633 
8034 	 28.633 
8035 	 28.633 
8036 	 28.633 
8037 	 28.633 
8038 	 28.633 
8039 	 28.633 
8040 	 28.633 
8041 	 28.633 
8042 	 28.633 
8043 	 28.633 
8044 	 28.633 
8045 	 28.633 
8046 	 28.633 
8047 	 28.633 
8048 	 28.633 
8049 	 28.633 
8050 	 28.633 
8051 	 28.633 
8052 	 28.633 
8053 	 28.633 
8054 	 28.633 
8055 	 28.633 
8056 	 28.633 
8057 	 28.633 
8058 	 28.633 
8059 	 28.633 
8060 	 28.633 
8061 	 28.633 
8062 	 28.633 
8063 	 28.633 
8064 	 28.633 
8065 	 28.633 
8066 	 28.633 
8067 	 28.633 
8068 	 28.633 
8069 	 28.633 
8070 	 28.633 
8071 	 28.633 
8072 	 28.633 
8073 	 28.633 
8074 	 28.633 
8075 	 28.633 
8076 	 28.633 
8077 	 28.633 
8078 	 28.633 
8079 	 28.633 
8080 	 28.633 
8081 	 28.633 
8082 	 28.633 
8083 	 28.633 
8084 	 28.633 
8085 	 28.633 
8086 	 28.633 
8087 	 28.633 
8088 	 28.633 
8089 	 28.633 
8090 	 28.633 
8091 	 28.633 
8092 	 28.633 
8093 	 28.633 
8094 	 28.633 
8095 	 28.633 
8096 	 28.633 
8097 	 28.633 
8098 	 28.633 
8099 	 28.633 
8100 	 28.633 
8101 	 28.633 
8102 	 28.633 
8103 	 28.633 
8104 	 28.633 
8105 	 28.633 
8106 	 28.633 
8107 	 28.633 
8108 	 28.633 
8109 	 28.633 
8110 	 28.633 
8111 	 28.633 
8112 	 28.633 
8113 	 28.633 
8114 	 28.633 
8115 	 28.633 
8116 	 28.633 
8117 	 28.633 
8118 	 28.633 
8119 	 28.633 
8120 	 28.633 
8121 	 28.633 
8122 	 28.633 
8123 	 28.633 
8124 	 28.633 
8125 	 28.633 
8126 	 28.633 
8127 	 28.633 
8128 	 28.633 
8129 	 28.633 
8130 	 28.633 
8131 	 28.633 
8132 	 28.633 
8133 	 28.633 
8134 	 28.633 
8135 	 28.633 
8136 	 28.633 
8137 	 28.633 
8138 	 28.633 
8139 	 28.633 
8140 	 28.633 
8141 	 28.633 
8142 	 28.633 
8143 	 28.633 
8144 	 28.633 
8145 	 28.633 
8146 	 28.633 
8147 	 28.633 
8148 	 28.633 
8149 	 28.633 
8150 	 28.633 
8151 	 28.633 
8152 	 28.633 
8153 	 28.633 
8154 	 28.633 
8155 	 28.633 
8156 	 28.633 
8157 	 28.633 
8158 	 28.633 
8159 	 28.633 
8160 	 28.633 
8161 	 28.633 
8162 	 28.633 
8163 	 28.633 
8164 	 28.633 
8165 	 28.633 
8166 	 28.633 
8167 	 28.633 
8168 	 28.633 
8169 	 28.633 
8170 	 28.633 
8171 	 28.633 
8172 	 28.633 
8173 	 28.633 
8174 	 28.633 
8175 	 28.633 
8176 	 28.633 
8177 	 28.633 
8178 	 28.633 
8179 	 28.633 
8180 	 28.633 
8181 	 28.633 
8182 	 28.633 
8183 	 28.633 
8184 	 28.633 
8185 	 28.633 
8186 	 28.633 
8187 	 28.633 
8188 	 28.633 
8189 	 28.633 
8190 	 28.633 
8191 	 28.633 
8192 	 28.633 
8193 	 28.633 
8194 	 28.633 
8195 	 28.633 
8196 	 28.633 
8197 	 28.633 
8198 	 28.633 
8199 	 28.633 
8200 	 28.633 
8201 	 28.633 
8202 	 28.633 
8203 	 28.633 
8204 	 28.633 
8205 	 28.633 
8206 	 28.633 
8207 	 28.633 
8208 	 28.633 
8209 	 28.633 
8210 	 28.633 
8211 	 28.633 
8212 	 28.633 
8213 	 28.633 
8214 	 28.633 
8215 	 28.633 
8216 	 28.633 
8217 	 28.633 
8218 	 28.633 
8219 	 28.633 
8220 	 28.633 
8221 	 28.633 
8222 	 28.633 
8223 	 28.633 
8224 	 28.633 
8225 	 28.633 
8226 	 28.633 
8227 	 28.633 
8228 	 28.633 
8229 	 28.633 
8230 	 28.633 
8231 	 28.633 
8232 	 28.633 
8233 	 28.633 
8234 	 28.633 
8235 	 28.633 
8236 	 28.633 
8237 	 28.633 
8238 	 28.633 
8239 	 28.633 
8240 	 28.633 
8241 	 28.633 
8242 	 28.633 
8243 	 28.633 
8244 	 28.633 
8245 	 28.633 
8246 	 28.633 
8247 	 28.633 
8248 	 28.633 
8249 	 28.633 
8250 	 28.633 
8251 	 28.633 
8252 	 28.633 
8253 	 28.633 
8254 	 28.633 
8255 	 28.633 
8256 	 28.633 
8257 	 28.633 
8258 	 28.633 
8259 	 28.633 
8260 	 28.633 
8261 	 28.633 
8262 	 28.633 
8263 	 28.633 
8264 	 28.633 
8265 	 28.633 
8266 	 28.633 
8267 	 28.633 
8268 	 28.633 
8269 	 28.633 
8270 	 28.633 
8271 	 28.633 
8272 	 28.633 
8273 	 28.633 
8274 	 28.633 
8275 	 28.633 
8276 	 28.633 
8277 	 28.633 
8278 	 28.633 
8279 	 28.633 
8280 	 28.633 
8281 	 28.633 
8282 	 28.633 
8283 	 28.633 
8284 	 28.633 
8285 	 28.633 
8286 	 28.633 
8287 	 28.633 
8288 	 28.633 
8289 	 28.633 
8290 	 28.633 
8291 	 28.633 
8292 	 28.633 
8293 	 28.633 
8294 	 28.633 
8295 	 28.633 
8296 	 28.633 
8297 	 28.633 
8298 	 28.633 
8299 	 28.633 
8300 	 28.633 
8301 	 28.633 
8302 	 28.633 
8303 	 28.633 
8304 	 28.633 
8305 	 28.633 
8306 	 28.633 
8307 	 28.633 
8308 	 28.633 
8309 	 28.633 
8310 	 28.633 
8311 	 28.633 
8312 	 28.633 
8313 	 28.633 
8314 	 28.633 
8315 	 28.633 
8316 	 28.633 
8317 	 28.633 
8318 	 28.633 
8319 	 28.633 
8320 	 28.633 
8321 	 28.633 
8322 	 28.633 
8323 	 28.633 
8324 	 28.633 
8325 	 28.633 
8326 	 28.633 
8327 	 28.633 
8328 	 28.633 
8329 	 28.633 
8330 	 28.633 
8331 	 28.633 
8332 	 28.633 
8333 	 28.633 
8334 	 28.633 
8335 	 28.633 
8336 	 28.633 
8337 	 28.633 
8338 	 28.633 
8339 	 28.633 
8340 	 28.633 
8341 	 28.633 
8342 	 28.633 
8343 	 28.633 
8344 	 28.633 
8345 	 28.633 
8346 	 28.633 
8347 	 28.633 
8348 	 28.633 
8349 	 28.633 
8350 	 28.633 
8351 	 28.633 
8352 	 28.633 
8353 	 28.633 
8354 	 28.633 
8355 	 28.633 
8356 	 28.633 
8357 	 28.633 
8358 	 28.633 
8359 	 28.633 
8360 	 28.633 
8361 	 28.633 
8362 	 28.633 
8363 	 28.633 
8364 	 28.633 
8365 	 28.633 
8366 	 28.633 
8367 	 28.633 
8368 	 28.633 
8369 	 28.633 
8370 	 28.633 
8371 	 28.633 
8372 	 28.633 
8373 	 28.633 
8374 	 28.633 
8375 	 28.633 
8376 	 28.633 
8377 	 28.633 
8378 	 28.633 
8379 	 28.633 
8380 	 28.633 
8381 	 28.633 
8382 	 28.633 
8383 	 28.633 
8384 	 28.633 
8385 	 28.633 
8386 	 28.633 
8387 	 28.633 
8388 	 28.633 
8389 	 28.633 
8390 	 28.633 
8391 	 28.633 
8392 	 28.633 
8393 	 28.633 
8394 	 28.633 
8395 	 28.633 
8396 	 28.633 
8397 	 28.633 
8398 	 28.633 
8399 	 28.633 
8400 	 28.633 
8401 	 28.633 
8402 	 28.633 
8403 	 28.633 
8404 	 28.633 
8405 	 28.633 
8406 	 28.633 
8407 	 28.633 
8408 	 28.633 
8409 	 28.633 
8410 	 28.633 
8411 	 28.633 
8412 	 28.633 
8413 	 28.633 
8414 	 28.633 
8415 	 28.633 
8416 	 28.633 
8417 	 28.633 
8418 	 28.633 
8419 	 28.633 
8420 	 28.633 
8421 	 28.633 
8422 	 28.633 
8423 	 28.633 
8424 	 28.633 
8425 	 28.633 
8426 	 28.633 
8427 	 28.633 
8428 	 28.633 
8429 	 28.633 
8430 	 28.633 
8431 	 28.633 
8432 	 28.633 
8433 	 28.633 
8434 	 28.633 
8435 	 28.633 
8436 	 28.633 
8437 	 28.633 
8438 	 28.633 
8439 	 28.633 
8440 	 28.633 
8441 	 28.633 
8442 	 28.633 
8443 	 28.633 
8444 	 28.633 
8445 	 28.633 
8446 	 28.633 
8447 	 28.633 
8448 	 28.633 
8449 	 28.633 
8450 	 28.633 
8451 	 28.633 
8452 	 28.633 
8453 	 28.633 
8454 	 28.633 
8455 	 28.633 
8456 	 28.633 
8457 	 28.633 
8458 	 28.633 
8459 	 28.633 
8460 	 28.633 
8461 	 28.633 
8462 	 28.633 
8463 	 28.633 
8464 	 28.633 
8465 	 28.633 
8466 	 28.633 
8467 	 28.633 
8468 	 28.633 
8469 	 28.633 
8470 	 28.633 
8471 	 28.633 
8472 	 28.633 
8473 	 28.633 
8474 	 28.633 
8475 	 28.633 
8476 	 28.633 
8477 	 28.633 
8478 	 28.633 
8479 	 28.633 
8480 	 28.633 
8481 	 28.633 
8482 	 28.633 
8483 	 28.633 
8484 	 28.633 
8485 	 28.633 
8486 	 28.633 
8487 	 28.633 
8488 	 28.633 
8489 	 28.633 
8490 	 28.633 
8491 	 28.633 
8492 	 28.633 
8493 	 28.633 
8494 	 28.633 
8495 	 28.633 
8496 	 28.633 
8497 	 28.633 
8498 	 28.633 
8499 	 28.633 
8500 	 28.633 
8501 	 28.633 
8502 	 28.633 
8503 	 28.633 
8504 	 28.633 
8505 	 28.633 
8506 	 28.633 
8507 	 28.633 
8508 	 28.633 
8509 	 28.633 
8510 	 28.633 
8511 	 28.633 
8512 	 28.633 
8513 	 28.633 
8514 	 28.633 
8515 	 28.633 
8516 	 28.633 
8517 	 28.633 
8518 	 28.633 
8519 	 28.633 
8520 	 28.633 
8521 	 28.633 
8522 	 28.633 
8523 	 28.633 
8524 	 28.633 
8525 	 28.633 
8526 	 28.633 
8527 	 28.633 
8528 	 28.633 
8529 	 28.633 
8530 	 28.633 
8531 	 28.633 
8532 	 28.633 
8533 	 28.633 
8534 	 28.633 
8535 	 28.633 
8536 	 28.633 
8537 	 28.633 
8538 	 28.633 
8539 	 28.633 
8540 	 28.633 
8541 	 28.633 
8542 	 28.633 
8543 	 28.633 
8544 	 28.633 
8545 	 28.633 
8546 	 28.633 
8547 	 28.633 
8548 	 28.633 
8549 	 28.633 
8550 	 28.633 
8551 	 28.633 
8552 	 28.633 
8553 	 28.633 
8554 	 28.633 
8555 	 28.633 
8556 	 28.633 
8557 	 28.633 
8558 	 28.633 
8559 	 28.633 
8560 	 28.633 
8561 	 28.633 
8562 	 28.633 
8563 	 28.633 
8564 	 28.633 
8565 	 28.633 
8566 	 28.633 
8567 	 28.633 
8568 	 28.633 
8569 	 28.633 
8570 	 28.633 
8571 	 28.633 
8572 	 28.633 
8573 	 28.633 
8574 	 28.633 
8575 	 28.633 
8576 	 28.633 
8577 	 28.633 
8578 	 28.633 
8579 	 28.633 
8580 	 28.633 
8581 	 28.633 
8582 	 28.633 
8583 	 28.633 
8584 	 28.633 
8585 	 28.633 
8586 	 28.633 
8587 	 28.633 
8588 	 28.633 
8589 	 28.633 
8590 	 28.633 
8591 	 28.633 
8592 	 28.633 
8593 	 28.633 
8594 	 28.633 
8595 	 28.633 
8596 	 28.633 
8597 	 28.633 
8598 	 28.633 
8599 	 28.633 
8600 	 28.633 
8601 	 28.633 
8602 	 28.633 
8603 	 28.633 
8604 	 28.633 
8605 	 28.633 
8606 	 28.633 
8607 	 28.633 
8608 	 28.633 
8609 	 28.633 
8610 	 28.633 
8611 	 28.633 
8612 	 28.633 
8613 	 28.633 
8614 	 28.633 
8615 	 28.633 
8616 	 28.633 
8617 	 28.633 
8618 	 28.633 
8619 	 28.633 
8620 	 28.633 
8621 	 28.633 
8622 	 28.633 
8623 	 28.633 
8624 	 28.633 
8625 	 28.633 
8626 	 28.633 
8627 	 28.633 
8628 	 28.633 
8629 	 28.633 
8630 	 28.633 
8631 	 28.633 
8632 	 28.633 
8633 	 28.633 
8634 	 28.633 
8635 	 28.633 
8636 	 28.633 
8637 	 28.633 
8638 	 28.633 
8639 	 28.633 
8640 	 28.633 
8641 	 28.633 
8642 	 28.633 
8643 	 28.633 
8644 	 28.633 
8645 	 28.633 
8646 	 28.633 
8647 	 28.633 
8648 	 28.633 
8649 	 28.633 
8650 	 28.633 
8651 	 28.633 
8652 	 28.633 
8653 	 28.633 
8654 	 28.633 
8655 	 28.633 
8656 	 28.633 
8657 	 28.633 
